id,Expected
379,2.40130352973938
380,1.263835072517395
381,1.7228316068649292
382,2.1087095737457275
383,2.0389885902404785
384,1.3641830682754517
385,2.348612070083618
386,2.3761274814605713
387,1.44785475730896
388,2.514741897583008
389,2.1557857990264893
390,1.4486693143844604
391,2.392609119415283
392,2.0543746948242188
393,1.8961007595062256
394,1.8581377267837524
395,2.028576374053955
396,0.9109076261520386
397,1.6171091794967651
398,1.3825541734695435
399,2.1819424629211426
400,1.5406091213226318
401,2.359679698944092
402,1.1814113855361938
403,1.9681532382965088
404,2.381422996520996
405,2.4952518939971924
406,2.167982578277588
407,0.6592111587524414
408,1.9041969776153564
409,1.4221487045288086
410,2.1694908142089844
411,1.3968076705932617
412,2.4047980308532715
413,2.3146555423736572
414,2.183309555053711
415,1.3592721223831177
416,1.6492103338241577
417,2.0178020000457764
418,0.49625682830810547
419,1.7194050550460815
420,1.647533893585205
421,1.7289422750473022
422,2.3073971271514893
423,2.282198190689087
424,2.3072235584259033
425,1.8607218265533447
426,2.2007336616516113
427,2.578308582305908
428,2.1978986263275146
429,2.612779378890991
430,2.1639437675476074
431,2.4265525341033936
432,1.5285454988479614
433,1.3915657997131348
434,2.5507001876831055
435,1.6085435152053833
436,1.7691466808319092
437,2.0370476245880127
438,1.6279765367507935
439,0.562238335609436
440,1.8054252862930298
441,2.069584369659424
442,2.510913133621216
443,1.500388503074646
444,2.0117743015289307
445,1.6662877798080444
446,2.014312982559204
447,2.1754207611083984
448,1.3965564966201782
449,1.6789759397506714
450,1.1872552633285522
451,1.427507758140564
452,1.9954062700271606
453,1.4345873594284058
454,2.2386555671691895
455,2.2745065689086914
456,2.4657177925109863
457,1.6733005046844482
458,1.7696287631988525
459,1.539921760559082
460,1.019554615020752
461,2.0513410568237305
462,2.2656993865966797
463,2.369615316390991
464,2.4360392093658447
465,2.3401756286621094
466,2.239215135574341
467,0.9441889524459839
468,2.025299310684204
469,1.5355924367904663
470,1.8859158754348755
471,2.539966344833374
472,1.425160527229309
473,1.8115788698196411
474,2.2643625736236572
475,2.529135227203369
476,1.3812142610549927
477,2.3466620445251465
478,1.653425693511963
479,2.4966366291046143
480,1.4151828289031982
481,1.716998815536499
482,2.0565292835235596
483,2.2493858337402344
484,2.4755594730377197
485,1.7062201499938965
486,2.0392367839813232
487,2.2529470920562744
488,1.199708342552185
489,2.063642740249634
490,2.4804294109344482
491,2.3226966857910156
492,1.989249348640442
493,1.1706008911132812
494,2.125753402709961
495,2.5891339778900146
496,1.7279741764068604
497,0.6283854842185974
498,2.231454610824585
499,2.304722309112549
500,2.0525662899017334
501,1.8864121437072754
502,2.21938157081604
503,2.0463786125183105
504,1.771170973777771
505,1.2522982358932495
506,1.8481719493865967
507,1.5297305583953857
508,2.072932243347168
509,2.242004156112671
510,2.0642271041870117
511,1.493798851966858
512,2.1926941871643066
513,1.135554313659668
514,1.8964579105377197
515,2.347278356552124
516,2.0652718544006348
517,1.7633039951324463
518,2.472900152206421
519,1.7108511924743652
520,1.985754370689392
521,0.8077750205993652
522,2.0835580825805664
523,1.6369704008102417
524,2.2343015670776367
525,1.9564509391784668
526,1.364949345588684
527,2.6150147914886475
528,0.6651727557182312
529,2.037764310836792
530,2.2249960899353027
531,2.2043910026550293
532,1.8790357112884521
533,1.7930752038955688
534,2.0998334884643555
535,1.6684997081756592
536,1.772451639175415
537,2.0961720943450928
538,2.2703304290771484
539,1.0099197626113892
540,1.6222913265228271
541,2.1710877418518066
542,1.7600247859954834
543,1.8064746856689453
544,2.2337162494659424
545,2.2947983741760254
546,2.4479057788848877
547,1.8940753936767578
548,2.240835189819336
549,2.6255722045898438
550,1.051812767982483
551,2.3292832374572754
552,2.1224234104156494
553,1.5801222324371338
554,1.7382704019546509
555,1.1575270891189575
556,2.2184739112854004
557,1.5813840627670288
558,1.5496989488601685
559,2.306133985519409
560,2.4547998905181885
561,2.4599454402923584
562,0.4723849594593048
563,2.305502414703369
564,1.6425426006317139
565,2.098208427429199
566,1.4980075359344482
567,2.168245792388916
568,2.073883056640625
569,1.92473304271698
570,2.130892276763916
571,1.906103253364563
572,2.402975559234619
573,1.899746060371399
574,1.224282145500183
575,2.5109639167785645
576,0.7313427925109863
577,1.958004355430603
578,2.269275665283203
579,2.6325602531433105
580,2.2297139167785645
581,2.2693612575531006
582,2.2820663452148438
583,1.0877747535705566
584,1.9357694387435913
585,2.485527276992798
586,1.7214086055755615
587,2.252965211868286
588,1.099263310432434
589,2.4913928508758545
590,1.557336688041687
591,1.2214335203170776
592,2.052713632583618
593,2.1447315216064453
594,1.910488247871399
595,1.9243004322052002
596,2.5255372524261475
597,1.8239668607711792
598,0.7357777953147888
599,2.3681068420410156
600,2.50423526763916
601,2.192197799682617
602,2.4036848545074463
603,2.2520220279693604
604,0.8117396831512451
605,2.577044725418091
606,1.5911723375320435
607,2.1007049083709717
608,1.4428229331970215
609,2.455404758453369
610,1.6244086027145386
611,1.321987271308899
612,1.6732391119003296
613,1.6981430053710938
614,2.0161538124084473
615,2.228769302368164
616,2.1722934246063232
617,1.7779793739318848
618,2.361173152923584
619,2.2178306579589844
620,1.8027369976043701
621,1.1336122751235962
622,2.290225028991699
623,2.26784610748291
624,0.8959648609161377
625,1.2887791395187378
626,2.3919830322265625
627,1.5211879014968872
628,2.6660170555114746
629,2.2021408081054688
630,1.8178104162216187
631,2.0000274181365967
632,1.7445062398910522
633,2.380023241043091
634,1.6951303482055664
635,1.5587635040283203
636,1.4543484449386597
637,2.0303750038146973
638,1.2406848669052124
639,0.9890576601028442
640,1.8193331956863403
641,1.918540358543396
642,1.6885160207748413
643,1.560618281364441
644,1.1405665874481201
645,0.9740970134735107
646,2.027207851409912
647,2.3534936904907227
648,1.8881160020828247
649,2.4658336639404297
650,2.4712204933166504
651,1.7972750663757324
652,2.2490663528442383
653,2.108982563018799
654,1.4461607933044434
655,2.31835675239563
656,1.4787832498550415
657,2.3786284923553467
658,0.9776462912559509
659,2.015896797180176
660,2.1225790977478027
661,1.989917516708374
662,2.351508855819702
663,2.5156748294830322
664,1.9591673612594604
665,1.7562421560287476
666,1.9280425310134888
667,1.934303641319275
668,2.2689146995544434
669,1.8640369176864624
670,1.9769954681396484
671,2.5229241847991943
672,1.7015867233276367
673,0.8793112635612488
674,1.2262356281280518
675,1.905694603919983
676,2.2147133350372314
677,2.0792601108551025
678,1.299843668937683
679,1.703083872795105
680,2.209979772567749
681,2.1861839294433594
682,2.2044425010681152
683,1.924179196357727
684,1.386570692062378
685,2.362286329269409
686,0.829234778881073
687,0.5155556797981262
688,2.343956470489502
689,1.7646856307983398
690,2.5076425075531006
691,2.245145082473755
692,1.6689329147338867
693,2.408496618270874
694,1.1988129615783691
695,2.4751641750335693
696,2.060136318206787
697,1.230501413345337
698,1.8839161396026611
699,2.545297622680664
700,2.189760446548462
701,2.574174404144287
702,1.2474188804626465
703,1.7041584253311157
704,2.22244930267334
705,1.9391595125198364
706,2.0867202281951904
707,1.4839414358139038
708,2.004859209060669
709,1.5408457517623901
710,2.102461099624634
711,2.1220738887786865
712,2.218881368637085
713,2.2507150173187256
714,1.4252523183822632
715,2.178044557571411
716,2.289710283279419
717,1.9797006845474243
718,2.5312743186950684
719,1.714260220527649
720,2.015906572341919
721,1.8981428146362305
722,2.199023723602295
723,2.095489740371704
724,2.2345147132873535
725,1.3280936479568481
726,1.146884799003601
727,2.013838768005371
728,1.4908826351165771
729,2.5046982765197754
730,2.1419754028320312
731,2.381693124771118
732,1.770875334739685
733,1.6983914375305176
734,2.426421642303467
735,1.8454113006591797
736,2.0155651569366455
737,1.7601381540298462
738,1.4809072017669678
739,2.4324634075164795
740,2.377763271331787
741,2.0435662269592285
742,1.7201353311538696
743,0.867472767829895
744,1.9277002811431885
745,2.323681116104126
746,1.3891775608062744
747,2.5168986320495605
748,0.91642826795578
749,2.2676165103912354
750,2.0262906551361084
751,2.506535291671753
752,2.0167620182037354
753,0.4589511454105377
754,1.7364071607589722
755,2.323007106781006
756,2.3488576412200928
757,1.7549571990966797
758,1.4098883867263794
759,2.5735421180725098
760,1.8923712968826294
761,1.8717797994613647
762,1.6264326572418213
763,2.53825306892395
764,2.2059895992279053
765,2.2417232990264893
766,1.185278058052063
767,1.6552940607070923
768,2.5421226024627686
769,2.4429266452789307
770,1.6973035335540771
771,2.2624738216400146
772,1.105666160583496
773,1.5224334001541138
774,2.6063008308410645
775,2.1552507877349854
776,1.8697196245193481
777,1.5555340051651
778,2.4654245376586914
779,2.3171401023864746
780,0.9265136122703552
781,2.186814546585083
782,2.532740831375122
783,1.556354284286499
784,1.9433839321136475
785,1.8727726936340332
786,1.6836837530136108
787,2.211738348007202
788,1.7502713203430176
789,1.8731797933578491
790,2.108772039413452
791,1.26206636428833
792,2.4446206092834473
793,2.3379437923431396
794,2.3628787994384766
795,1.6250120401382446
796,1.2073681354522705
797,2.333667516708374
798,1.7213484048843384
799,1.8641870021820068
800,2.1408658027648926
801,2.3807013034820557
802,0.8324673771858215
803,1.2353246212005615
804,2.2305984497070312
805,1.3362387418746948
806,1.677505373954773
807,2.030914545059204
808,1.8625602722167969
809,1.8994145393371582
810,1.99362313747406
811,2.1743459701538086
812,2.3371834754943848
813,1.9303423166275024
814,0.49176397919654846
815,2.4634296894073486
816,2.0946664810180664
817,1.4903371334075928
818,1.7183599472045898
819,2.1656136512756348
820,2.1658101081848145
821,2.152400493621826
822,2.3952033519744873
823,1.2762821912765503
824,1.6524041891098022
825,2.239079236984253
826,1.7497379779815674
827,2.583695650100708
828,1.5649046897888184
829,1.2339462041854858
830,1.540156602859497
831,2.238224983215332
832,2.012910842895508
833,1.4905500411987305
834,1.8170816898345947
835,1.8962868452072144
836,2.615309715270996
837,2.0527970790863037
838,2.2352828979492188
839,2.240607976913452
840,2.2390027046203613
841,2.278412103652954
842,2.197958469390869
843,2.4851737022399902
844,2.0754501819610596
845,1.373597264289856
846,0.9865357875823975
847,2.3640384674072266
848,0.5988119840621948
849,2.497797727584839
850,1.8672634363174438
851,1.1450189352035522
852,1.2577706575393677
853,1.540409803390503
854,1.7133561372756958
855,2.2032294273376465
856,2.378159999847412
857,2.1632256507873535
858,2.2663984298706055
859,1.4828848838806152
860,2.1641578674316406
861,1.8901246786117554
862,2.255847692489624
863,2.0961670875549316
864,1.280053734779358
865,2.0575170516967773
866,1.5826473236083984
867,2.104205369949341
868,2.519260883331299
869,1.350866436958313
870,2.2678604125976562
871,2.472858190536499
872,1.992603063583374
873,2.1174280643463135
874,1.835671305656433
875,0.23183482885360718
876,1.5749485492706299
877,1.1372034549713135
878,0.7348043322563171
879,2.14884352684021
880,1.4145300388336182
881,0.7430277466773987
882,1.6311347484588623
883,1.891119360923767
884,1.4246711730957031
885,1.6974116563796997
886,2.2143561840057373
887,2.287990093231201
888,2.519922971725464
889,2.0186069011688232
890,2.118741035461426
891,2.1684820652008057
892,2.070486068725586
893,1.2326370477676392
894,1.713977336883545
895,1.9611057043075562
896,1.9837225675582886
897,1.9963233470916748
898,2.215691328048706
899,1.3119499683380127
900,1.7264094352722168
901,2.2750558853149414
902,2.42655348777771
903,1.7046014070510864
904,1.224090814590454
905,1.855676293373108
906,2.354057788848877
907,1.966515302658081
908,1.9412440061569214
909,1.7158654928207397
910,2.040422201156616
911,2.0146450996398926
912,2.151813507080078
913,2.1652650833129883
914,1.712580680847168
915,2.010327100753784
916,2.3308119773864746
917,0.7495364546775818
918,2.358048915863037
919,1.3592392206192017
920,2.150909900665283
921,1.8526729345321655
922,2.254793167114258
923,2.406132698059082
924,2.047738790512085
925,1.489915132522583
926,1.8904082775115967
927,2.5871071815490723
928,1.4761868715286255
929,2.3093814849853516
930,0.5007742643356323
931,0.8616275787353516
932,1.5217148065567017
933,1.942765712738037
934,1.9272825717926025
935,1.9522794485092163
936,1.756917953491211
937,2.2810556888580322
938,2.3881399631500244
939,2.055201768875122
940,2.15059757232666
941,0.8198796510696411
942,1.5899795293807983
943,2.2071142196655273
944,1.6672440767288208
945,1.941710114479065
946,2.153099536895752
947,1.1203725337982178
948,2.2748801708221436
949,1.0401309728622437
950,2.3194594383239746
951,2.0118696689605713
952,2.458639621734619
953,1.4620851278305054
954,2.227084159851074
955,1.858765721321106
956,2.3275058269500732
957,2.1482059955596924
958,0.8140544891357422
959,2.0209150314331055
960,2.4587149620056152
961,2.0558910369873047
962,0.5193412899971008
963,2.32726788520813
964,2.204242706298828
965,1.6626713275909424
966,0.5728315114974976
967,2.2307426929473877
968,2.2919843196868896
969,2.486567497253418
970,2.5140061378479004
971,2.3214352130889893
972,0.40142500400543213
973,2.394463539123535
974,1.5221983194351196
975,1.143680453300476
976,1.2555056810379028
977,2.4093868732452393
978,2.40391206741333
979,1.9262855052947998
980,1.8287891149520874
981,2.04012393951416
982,1.8258330821990967
983,0.2704876959323883
984,2.0230610370635986
985,1.391783595085144
986,2.6665055751800537
987,2.1702401638031006
988,1.5676113367080688
989,1.8065255880355835
990,0.45883527398109436
991,0.20418551564216614
992,2.247748613357544
993,2.3759493827819824
994,1.8795913457870483
995,1.6563163995742798
996,1.7524616718292236
997,2.227125406265259
998,2.4985430240631104
999,2.4850361347198486
1000,2.087017297744751
1001,1.8121132850646973
1002,1.6651932001113892
1003,2.086183786392212
1004,1.1920809745788574
1005,2.4744582176208496
1006,2.358266592025757
1007,1.9517771005630493
1008,2.1370975971221924
1009,2.3522303104400635
1010,1.5017943382263184
1011,2.325906276702881
1012,1.4614253044128418
1013,1.8250821828842163
1014,1.5226125717163086
1015,2.269928455352783
1016,2.1079678535461426
1017,1.803465723991394
1018,1.4603325128555298
1019,1.6940572261810303
1020,2.2099812030792236
1021,1.7104305028915405
1022,2.0498175621032715
1023,2.364659309387207
1024,2.097947835922241
1025,1.2599818706512451
1026,1.0472828149795532
1027,2.0707666873931885
1028,2.3100662231445312
1029,1.3678536415100098
1030,2.5686771869659424
1031,2.186398506164551
1032,1.5223199129104614
1033,2.454216241836548
1034,1.6564149856567383
1035,1.8795006275177002
1036,0.5938590168952942
1037,2.3567419052124023
1038,0.5431117415428162
1039,1.4958528280258179
1040,1.0765180587768555
1041,2.399437665939331
1042,1.5842323303222656
1043,2.1576898097991943
1044,1.8378095626831055
1045,1.695058822631836
1046,2.2563841342926025
1047,1.6978480815887451
1048,2.2004168033599854
1049,0.9877699017524719
1050,0.5263349413871765
1051,2.4004313945770264
1052,2.429290294647217
1053,1.7861815690994263
1054,0.43140488862991333
1055,2.0027616024017334
1056,1.8320529460906982
1057,1.8079193830490112
1058,2.3161072731018066
1059,1.9739924669265747
1060,1.472111701965332
1061,1.7809832096099854
1062,1.6160529851913452
1063,2.192111015319824
1064,1.9287134408950806
1065,1.3458296060562134
1066,2.145866870880127
1067,1.6861778497695923
1068,1.2698795795440674
1069,2.4595611095428467
1070,1.6389449834823608
1071,1.8583885431289673
1072,2.190786361694336
1073,0.672551691532135
1074,1.0077718496322632
1075,2.132380723953247
1076,1.21562922000885
1077,2.00313663482666
1078,1.9713077545166016
1079,1.6926109790802002
1080,2.074791669845581
1081,2.3550515174865723
1082,2.0209338665008545
1083,0.6496164202690125
1084,2.1259231567382812
1085,2.0022103786468506
1086,2.0992536544799805
1087,1.0689102411270142
1088,2.1561357975006104
1089,0.6184505820274353
1090,1.9239225387573242
1091,1.6710960865020752
1092,1.6507759094238281
1093,2.0462286472320557
1094,2.0297350883483887
1095,1.5801769495010376
1096,2.252156972885132
1097,2.1814627647399902
1098,2.1502180099487305
1099,2.223842144012451
1100,2.372013807296753
1101,1.7603949308395386
1102,1.0890790224075317
1103,2.262812614440918
1104,2.0330281257629395
1105,1.6611257791519165
1106,2.3884286880493164
1107,1.217221975326538
1108,1.3440914154052734
1109,1.803804636001587
1110,0.6151332259178162
1111,2.526060104370117
1112,1.5104869604110718
1113,2.0729496479034424
1114,1.2313306331634521
1115,1.7655272483825684
1116,1.6977556943893433
1117,1.8357629776000977
1118,2.2521708011627197
1119,2.035463571548462
1120,1.23080313205719
1121,2.0575356483459473
1122,2.431638240814209
1123,2.0423383712768555
1124,1.7608245611190796
1125,1.6352758407592773
1126,2.043184757232666
1127,2.209894895553589
1128,2.4650728702545166
1129,1.6407485008239746
1130,2.100731611251831
1131,2.3907523155212402
1132,2.3780839443206787
1133,1.9920819997787476
1134,2.5418179035186768
1135,2.231001377105713
1136,2.49627423286438
1137,2.2485315799713135
1138,2.3398125171661377
1139,1.5938211679458618
1140,1.6710810661315918
1141,1.2751573324203491
1142,1.5434108972549438
1143,1.8260040283203125
1144,1.2123781442642212
1145,2.45101261138916
1146,2.2060561180114746
1147,1.7219117879867554
1148,2.4230473041534424
1149,1.8242053985595703
1150,2.3569507598876953
1151,2.4765424728393555
1152,1.6295849084854126
1153,2.3557679653167725
1154,2.191755533218384
1155,2.423161745071411
1156,2.310479164123535
1157,1.4991474151611328
1158,2.055910587310791
1159,2.515237808227539
1160,1.4289978742599487
1161,2.5884807109832764
1162,2.4559807777404785
1163,1.6830723285675049
1164,1.9661674499511719
1165,1.437586784362793
1166,2.5555663108825684
1167,2.2045388221740723
1168,1.2650296688079834
1169,1.376722812652588
1170,1.9013640880584717
1171,1.4600086212158203
1172,0.7670034766197205
1173,2.373063564300537
1174,2.1018621921539307
1175,1.6239148378372192
1176,2.0812597274780273
1177,2.1143085956573486
1178,1.0857114791870117
1179,0.9742496013641357
1180,2.1293346881866455
1181,1.4143471717834473
1182,1.8412401676177979
1183,1.129773736000061
1184,2.053391218185425
1185,2.397240161895752
1186,2.3595008850097656
1187,1.772656798362732
1188,2.3157739639282227
1189,2.468079090118408
1190,2.1059045791625977
1191,1.768053412437439
1192,2.4873390197753906
1193,1.6832554340362549
1194,1.9032647609710693
1195,2.054513454437256
1196,2.3349413871765137
1197,2.1716201305389404
1198,2.2294158935546875
1199,1.9203391075134277
1200,1.9287623167037964
1201,1.4054380655288696
1202,1.7294902801513672
1203,1.9684499502182007
1204,0.9415810704231262
1205,0.9670253992080688
1206,2.0031843185424805
1207,2.2882416248321533
1208,2.206101655960083
1209,1.2901920080184937
1210,1.5682923793792725
1211,2.1782541275024414
1212,1.4833441972732544
1213,2.4541234970092773
1214,2.4549098014831543
1215,1.6308190822601318
1216,1.8715033531188965
1217,2.517557382583618
1218,1.314774990081787
1219,1.9448682069778442
1220,2.564924478530884
1221,1.8825078010559082
1222,2.0400075912475586
1223,1.766139268875122
1224,1.857524037361145
1225,2.344996452331543
1226,1.6011162996292114
1227,2.355750322341919
1228,0.8988384008407593
1229,1.0089421272277832
1230,2.0256717205047607
1231,2.2030742168426514
1232,2.165149211883545
1233,2.158827304840088
1234,0.7644626498222351
1235,1.7291769981384277
1236,1.3114013671875
1237,2.0408833026885986
1238,1.584796667098999
1239,2.4536266326904297
1240,2.3923215866088867
1241,1.6795566082000732
1242,1.9422413110733032
1243,2.58838152885437
1244,1.8920694589614868
1245,2.060786247253418
1246,2.024653196334839
1247,1.6498185396194458
1248,2.1195552349090576
1249,1.3814371824264526
1250,1.4567365646362305
1251,2.1809420585632324
1252,1.6006568670272827
1253,2.3461380004882812
1254,2.1889708042144775
1255,1.9174213409423828
1256,1.708175778388977
1257,2.4343130588531494
1258,2.2479686737060547
1259,2.088571786880493
1260,2.1610848903656006
1261,2.4973363876342773
1262,1.8991570472717285
1263,1.9810079336166382
1264,2.478667974472046
1265,1.6120442152023315
1266,2.2771713733673096
1267,0.956890344619751
1268,2.4298877716064453
1269,2.54864501953125
1270,1.2179574966430664
1271,2.075460195541382
1272,1.3358794450759888
1273,2.2476303577423096
1274,2.5462560653686523
1275,2.0440123081207275
1276,2.249492883682251
1277,2.4012153148651123
1278,2.319988250732422
1279,0.9984163641929626
1280,1.2125827074050903
1281,1.9533360004425049
1282,0.5817902088165283
